Time step, X values, Set 1 Solution, Set 1 Analytical, Set 1 Error, Set 2 Solution, Set 2 Analytical, Set 2 Error
5, 15.9148,1,1,0,0,3.52269e-16,-3.52269e-16
5, 16.1654,1,1,0,0,2.79805e-17,-2.79805e-17
5, 16.416,1,1,0,0,2.03713e-18,-2.03713e-18
5, 16.6667,1,1,0,0,1.35945e-19,-1.35945e-19
5, 16.9173,1,1,0,0,8.31555e-21,-8.31555e-21
5, 17.1679,1,1,0,0,4.66231e-22,-4.66231e-22
5, 17.4185,1,1,0,0,2.39604e-23,-2.39604e-23
5, 17.6692,1,1,0,0,1.12867e-24,-1.12867e-24
5, 17.9198,1,1,0,0,4.87333e-26,-4.87333e-26
5, 18.1704,1,1,0,0,1.9287e-27,-1.9287e-27
5, 18.4211,1,1,0,0,6.99661e-29,-6.99661e-29
5, 18.6717,1,1,0,0,2.32644e-30,-2.32644e-30
5, 18.9223,1,1,0,0,7.09053e-32,-7.09053e-32
5, 19.1729,1,1,0,0,1.98084e-33,-1.98084e-33
5, 19.4236,1,1,0,0,5.07224e-35,-5.07224e-35
5, 19.6742,1,1,0,0,1.19051e-36,-1.19051e-36
5, 19.9248,1,1,0,0,2.56124e-38,-2.56124e-38
5, 20.1754,1,1,0,0,5.05068e-40,-5.05068e-40
5, 20.4261,1,1,0,0,9.12916e-42,-9.12916e-42
5, 20.6767,1,1,0,0,1.5125e-43,-1.5125e-43
5, 20.9273,1,1,0,0,2.29689e-45,-2.29689e-45
5, 21.1779,1,1,0,0,3.1972e-47,-3.1972e-47
5, 21.4286,1,1,0,0,4.07925e-49,-4.07925e-49
5, 21.6792,1,1,0,0,4.7706e-51,-4.7706e-51
5, 21.9298,1,1,0,0,5.11386e-53,-5.11386e-53
5, 22.1805,1,1,0,0,5.02467e-55,-5.02467e-55
5, 22.4311,1,1,0,0,4.5253e-57,-4.5253e-57
5, 22.6817,1,1,0,0,3.73569e-59,-3.73569e-59
5, 22.9323,1,1,0,0,2.82668e-61,-2.82668e-61
5, 23.183,1,1,0,0,1.96049e-63,-1.96049e-63
5, 23.4336,1,1,0,0,1.24633e-65,-1.24633e-65
5, 23.6842,1,1,0,0,7.2625e-68,-7.2625e-68
5, 23.9348,1,1,0,0,3.87901e-70,-3.87901e-70
5, 24.1855,1,1,0,0,1.89906e-72,-1.89906e-72
5, 24.4361,1,1,0,0,8.52193e-75,-8.52193e-75
5, 24.6867,1,1,0,0,3.50526e-77,-3.50526e-77
5, 24.9373,1,1,0,0,1.32155e-79,-1.32155e-79
5, 25.188,1,1,0,0,4.56701e-82,-4.56701e-82
5, 25.4386,1,1,0,0,1.44664e-84,-1.44664e-84
5, 25.6892,1,1,0,0,4.20022e-87,-4.20022e-87
5, 25.9398,1,1,0,0,1.11781e-89,-1.11781e-89
