Time step, X values, Set 1 Solution, Set 1 Analytical, Set 1 Error, Set 2 Solution, Set 2 Analytical, Set 2 Error
10, -26.1905,0,0,0,1.91838e-230,0,0
10, -25.9398,0,0,0,1.64491e-226,0,0
10, -25.6892,0,0,0,1.29284e-222,0,0
10, -25.4386,0,0,0,9.31428e-219,0,0
10, -25.188,0,0,0,6.15113e-215,0,0
10, -24.9373,0,0,0,3.7236e-211,0,0
10, -24.6867,0,0,0,2.06622e-207,0,0
10, -24.4361,0,0,0,1.05099e-203,0,0
10, -24.1855,0,0,0,4.90036e-200,0,0
10, -23.9348,0,0,0,2.09445e-196,0,0
10, -23.6842,0,0,0,8.20588e-193,0,0
10, -23.4336,0,0,0,2.94713e-189,0,0
10, -23.183,0,0,0,9.7027e-186,0,0
10, -22.9323,0,0,0,2.92826e-182,0,0
10, -22.6817,0,0,0,8.10132e-179,0,0
10, -22.4311,0,0,0,2.05463e-175,0,0
10, -22.1805,0,0,0,4.7769e-172,0,0
10, -21.9298,0,0,0,1.01813e-168,0,0
10, -21.6792,0,0,0,1.98931e-165,0,0
10, -21.4286,0,0,0,3.56333e-162,0,0
10, -21.1779,0,0,0,5.85151e-159,0,0
10, -20.9273,0,0,0,8.8094e-156,0,0
10, -20.6767,0,0,0,1.2159e-152,0,0
10, -20.4261,0,0,0,1.53861e-149,0,0
10, -20.1754,0,0,0,1.78506e-146,0,0
10, -19.9248,0,0,0,1.89878e-143,0,0
10, -19.6742,0,0,0,1.85186e-140,0,0
10, -19.4236,0,0,0,1.65601e-137,0,0
10, -19.1729,0,0,0,1.35786e-134,0,0
10, -18.9223,0,0,0,1.02093e-131,0,0
10, -18.6717,0,0,0,7.03878e-129,0,0
10, -18.4211,0,0,0,4.45021e-126,0,0
10, -18.1704,0,0,0,2.58025e-123,0,0
10, -17.9198,0,0,0,1.37202e-120,0,0
10, -17.6692,0,0,0,6.69109e-118,0,0
10, -17.4185,0,0,0,2.99292e-115,0,0
10, -17.1679,0,0,0,1.22795e-112,0,0
10, -16.9173,0,0,0,4.62145e-110,0,0
10, -16.6667,0,0,0,1.59559e-107,0,0
10, -16.416,0,0,0,5.05403e-105,0,0
10, -16.1654,0,0,0,1.46881e-102,0,0
10, -15.9148,0,0,0,3.91691e-100,0,0
10, -15.6642,0,0,0,9.58541e-98,0,0
10, -15.4135,0,0,0,2.15285e-95,0,0
10, -15.1629,0,0,0,4.43814e-93,6.96633e-322,-6.44262e-321
10, -14.9123,0,0,0,8.39896e-91,5.63832e-317,-5.21528e-316
10, -14.6617,0,0,0,1.4593e-88,4.19761e-312,-3.88266e-311
10, -14.411,0,0,0,2.32822e-86,2.86442e-307,-2.6495e-306
10, -14.1604,0,0,0,3.41135e-84,1.79166e-302,-1.65722e-301
